idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
74,OR5 entry-2.00% persist-10m slow-90m/-1.00%,1115936049.5987995,305.3669613404686,0.869384736411567,0.867231112449791,-2.2661019492627776,-545.849883572185,0.35874168041376503,376,1083,52
75,OR5 entry-2.00% persist-10m slow-90m/-1.25%,10994282031.821735,433.9384875212542,0.8026467505066673,0.7481666055059639,4.407696641227188,-417.2783573913994,0.5097860669871754,376,1105,38
76,OR5 entry-2.00% persist-10m slow-90m/-1.50%,135663137171.0799,622.6158476202519,0.694180248431647,0.6755959474476254,15.254346848729217,-228.60099729240176,0.7314421129484823,376,1124,27
77,OR5 entry-2.00% persist-15m slow-90m/-0.75%,305446192.7685997,246.80565204660917,0.8513011091963001,0.848849316920832,-0.457739227736087,-604.4111928660445,0.28994451122725934,376,1072,57
78,OR5 entry-2.00% persist-15m slow-90m/-1.00%,1133559156.1349294,306.13256032264104,0.8707428568648318,0.8686116260037607,-2.4019139945892554,-545.0842845900127,0.3596410975091246,376,1083,52
79,OR5 entry-2.00% persist-15m slow-90m/-1.25%,11803681745.402819,438.52557038184193,0.8026608385581528,0.7481835637713257,4.406287836078637,-412.6912745308117,0.5151749204714582,376,1105,38
80,OR5 entry-2.00% persist-15m slow-90m/-1.50%,148848230439.00616,630.7323114459834,0.6941820978164244,0.675595944047557,15.254161910251485,-220.4845334666702,0.7409772435961428,376,1124,27
81,OR5 entry-2.50% persist-1m slow-90m/-0.75%,54375161299.908745,547.2803842538467,0.807456037003749,0.7866587213224685,3.92676799151902,-303.93646065880694,0.6429388557389335,376,1113,36
82,OR5 entry-2.50% persist-1m slow-90m/-1.00%,66816304288.33597,563.5414561426537,0.8112075526525757,0.7908103942214211,3.5516164266363504,-287.6753887699999,0.6620421805685491,376,1117,33
83,OR5 entry-2.50% persist-1m slow-90m/-1.25%,58034785468.12171,552.3774352260097,0.8164795483939395,0.8157784107786846,3.024416852499967,-298.839409686644,0.6489268140396012,376,1123,30
84,OR5 entry-2.50% persist-1m slow-90m/-1.50%,224892077960.91306,667.9654087382116,0.7877808882570964,0.7869701077657845,5.894282866184286,-183.251436174442,0.7847182685943602,376,1137,21
85,OR5 entry-2.50% persist-3m slow-90m/-0.75%,53621392347.73521,546.1932084130243,0.8074574916823787,0.7866620027305906,3.9266225236560537,-305.02363649962933,0.6416616537576523,376,1113,36
86,OR5 entry-2.50% persist-3m slow-90m/-1.00%,66494343631.767975,563.1556070412469,0.8112075526525757,0.7908103942214211,3.5516164266363504,-288.0612378714068,0.6615888893728769,376,1117,33
87,OR5 entry-2.50% persist-3m slow-90m/-1.25%,58034785468.12171,552.3774352260097,0.8164795483939395,0.8157784107786846,3.024416852499967,-298.839409686644,0.6489268140396012,376,1123,30
88,OR5 entry-2.50% persist-3m slow-90m/-1.50%,462022618636.03436,737.5223352929162,0.6940355463637098,0.6975495583776754,15.268817055522943,-113.69450961973746,0.8664329655842231,376,1138,20
89,OR5 entry-2.50% persist-5m slow-90m/-0.75%,53540538381.54423,546.0757941827695,0.807448976030403,0.7866495420774782,3.927474088853622,-305.1410507298841,0.6415237168371642,376,1113,36
90,OR5 entry-2.50% persist-5m slow-90m/-1.00%,64696939260.84765,560.970845783175,0.8112109251726176,0.7908144303997977,3.5512791746321604,-290.2459991294786,0.6590222563567081,376,1117,33
91,OR5 entry-2.50% persist-5m slow-90m/-1.25%,56480126993.70179,550.2476999141661,0.8164763695588175,0.8157752197988624,3.024734736012169,-300.96914499848754,0.6464248248877511,376,1123,30
92,OR5 entry-2.50% persist-5m slow-90m/-1.50%,462022618636.03436,737.5223352929162,0.6940355463637098,0.6975495583776754,15.268817055522943,-113.69450961973746,0.8664329655842231,376,1138,20
93,OR5 entry-2.50% persist-10m slow-90m/-0.75%,63906994434.66061,559.993730090009,0.8074638677584588,0.7866572633133786,3.925984916048042,-291.2231148226447,0.6578743518021802,376,1117,34
94,OR5 entry-2.50% persist-10m slow-90m/-1.00%,54162820644.763664,546.9754690903696,0.8112145270799367,0.7908098523078986,3.550918983900253,-304.241375822284,0.6425806448255811,376,1118,33
95,OR5 entry-2.50% persist-10m slow-90m/-1.25%,52764471912.737755,544.9408054672056,0.8164797931748561,0.8157786564947836,3.0243923744083134,-306.2760394454481,0.6401903448270269,376,1123,30
96,OR5 entry-2.50% persist-10m slow-90m/-1.50%,431460477378.6852,730.6482986286037,0.6940351377937605,0.6971352879572749,15.268857912517875,-120.56854628404994,0.8583574244275888,376,1138,20
97,OR5 entry-2.50% persist-15m slow-90m/-0.75%,56341797936.96806,550.0557129438376,0.8074597212580831,0.7866516065464766,3.9263995660856144,-301.161131968816,0.6461992807488212,376,1117,34
98,OR5 entry-2.50% persist-15m slow-90m/-1.00%,48350959949.98595,538.192146563012,0.8112107857539885,0.7908151080154371,3.551293116495069,-313.02469834964165,0.6322620960564259,376,1118,33
99,OR5 entry-2.50% persist-15m slow-90m/-1.25%,50344064421.64868,541.3041420296101,0.8164805139334034,0.81577938000698,3.0243202985535844,-309.9127028830435,0.6359180334185648,376,1123,30
100,OR5 entry-2.50% persist-15m slow-90m/-1.50%,420522895201.6436,728.0838328400317,0.6940356668669331,0.696964411484905,15.268805005200614,-123.13301207262191,0.8553447187887159,376,1138,20
