idea_id,family,description,final_balance,deposited,cagr_percent,daily_drawdown,closed_drawdown,trades,days_in_position,dd_improvement_pp,cagr_change_pp,cagr_retention
23,intraday_time_stop,"{""family"": ""intraday_time_stop"", ""minimum_return"": -0.005, ""minutes"": 360}",6597026518.680459,10000.0,402.0873910446069,0.6582377233442203,0.6472597795383117,376,984,18.848599357471898,-449.12945386804677,0.4723677561689542
24,intraday_time_stop,"{""family"": ""intraday_time_stop"", ""minimum_return"": -0.01, ""minutes"": 360}",28873689032.606934,10000.0,499.77527928222065,0.7068347530641428,0.7022841964104278,376,1084,13.988896385479643,-351.441565630433,0.5871303913558059
25,intraday_time_stop,"{""family"": ""intraday_time_stop"", ""minimum_return"": -0.015, ""minutes"": 360}",6013794286.610878,10000.0,396.5218663929669,0.8640121319454207,0.8265700645424882,376,1122,-1.7288415026481485,-454.69497851968674,0.46582944024522377
26,multi_day_deadline,"{""days"": 1, ""family"": ""multi_day_deadline"", ""minimum_return"": 0.0}",141495051.86360994,10000.0,216.11260978640257,0.8765442678927935,0.8657016455761166,376,889,-2.9820550973854276,-635.1042351262511,0.2538866695108444
27,multi_day_deadline,"{""days"": 1, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.0025}",449674437.88958985,10000.0,263.3395854250706,0.8853675398276748,0.8752998301339628,376,952,-3.864382290873558,-587.877259487583,0.30936839067381566
28,multi_day_deadline,"{""days"": 1, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.005}",1094060644.2169404,10000.0,304.4016967917111,0.8835223182160068,0.8732925501011556,376,1021,-3.679860129706758,-546.8151481209425,0.357607698450736
29,multi_day_deadline,"{""days"": 1, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.01}",5032776484.18799,10000.0,385.9871731230296,0.8357713567216876,0.8357713567216876,376,1091,1.0952360197251654,-465.22967178962404,0.4534534007754947
30,multi_day_deadline,"{""days"": 1, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.015}",27965875812.916286,10000.0,497.4723898703597,0.803773776625026,0.759639156262841,376,1123,4.294994029391319,-353.74445504229396,0.58442498270979
31,multi_day_deadline,"{""days"": 2, ""family"": ""multi_day_deadline"", ""minimum_return"": 0.0}",98558859406.41837,10000.0,595.3395593400046,0.8121120069431813,0.772458046750024,376,1102,3.461170997575791,-255.87728557264904,0.6993982354767597
32,multi_day_deadline,"{""days"": 2, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.0025}",128880116661.19704,10000.0,618.1662014679802,0.8121145918418693,0.7724611771943214,376,1119,3.4609125077069924,-233.05064344467348,0.726214718567291
33,multi_day_deadline,"{""days"": 2, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.005}",265895215829.90732,10000.0,683.6113889248893,0.8121143369802755,0.772460868543918,376,1131,3.4609379938663754,-167.60545598776434,0.8030989905927403
34,multi_day_deadline,"{""days"": 2, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.01}",249407764217.2452,10000.0,677.5940568457069,0.8121141987730149,0.7741304481539891,376,1139,3.460951814592428,-173.62278806694678,0.796029896371749
35,multi_day_deadline,"{""days"": 2, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.015}",471889886617.8868,10000.0,739.6563279262031,0.8230743651104082,0.7931054285684,376,1154,2.3649351808531005,-111.56051698645058,0.8689399561895439
36,multi_day_deadline,"{""days"": 3, ""family"": ""multi_day_deadline"", ""minimum_return"": 0.0}",1037760826414.0485,10000.0,823.2448497000936,0.8467225750909653,0.8207602732810667,376,1175,0.00011418279739494608,-27.971995212560046,0.9671388138290069
37,multi_day_deadline,"{""days"": 3, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.0025}",1386674482030.9258,10000.0,856.0383684225674,0.8467204102698528,0.8207575112039193,376,1177,0.00033066490864319675,4.821523509913732,1.005664271729031
38,multi_day_deadline,"{""days"": 3, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.005}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
39,multi_day_deadline,"{""days"": 3, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.01}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
40,multi_day_deadline,"{""days"": 3, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.015}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
41,multi_day_deadline,"{""days"": 4, ""family"": ""multi_day_deadline"", ""minimum_return"": 0.0}",1347258011125.4731,10000.0,852.724170506261,0.8467242566089213,0.8207626959600415,376,1177,-5.3968998203757224e-05,1.5073255936073338,1.0017707891973895
42,multi_day_deadline,"{""days"": 4, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.0025}",1347258011125.4731,10000.0,852.724170506261,0.8467242566089213,0.8207626959600415,376,1177,-5.3968998203757224e-05,1.5073255936073338,1.0017707891973895
43,multi_day_deadline,"{""days"": 4, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.005}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
44,multi_day_deadline,"{""days"": 4, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.01}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
45,multi_day_deadline,"{""days"": 4, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.015}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
46,multi_day_deadline,"{""days"": 5, ""family"": ""multi_day_deadline"", ""minimum_return"": 0.0}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
47,multi_day_deadline,"{""days"": 5, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.0025}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
48,multi_day_deadline,"{""days"": 5, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.005}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
49,multi_day_deadline,"{""days"": 5, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.01}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
50,multi_day_deadline,"{""days"": 5, ""family"": ""multi_day_deadline"", ""minimum_return"": -0.015}",1329659518073.2446,10000.0,851.2168449126536,0.8467237169189392,0.8207609046107374,376,1177,0.0,0.0,1.0
51,profit_giveback,"{""activation"": 0.005, ""family"": ""profit_giveback"", ""giveback"": 0.005}",128563221.28426002,10000.0,212.48509081981308,0.7723269197618161,0.7633433258835287,376,759,7.439679715712311,-638.7317540928406,0.24962510092433254
52,profit_giveback,"{""activation"": 0.005, ""family"": ""profit_giveback"", ""giveback"": 0.0075}",30741596.579690002,10000.0,163.02682775337664,0.8003665355999432,0.7947739691470144,376,827,4.635718131899602,-688.190017159277,0.19152208832298825
53,profit_giveback,"{""activation"": 0.005, ""family"": ""profit_giveback"", ""giveback"": 0.01}",24960644.960350003,10000.0,156.5106299448062,0.8492798804984499,0.8460219324070513,376,909,-0.25561635795107174,-694.7062149678475,0.1838669322396531
54,profit_giveback,"{""activation"": 0.005, ""family"": ""profit_giveback"", ""giveback"": 0.015}",405259330.98517,10000.0,258.8176699172276,0.8786278985805215,0.867968273198931,376,1027,-3.1904181661582265,-592.399174995426,0.30405609506445536
55,profit_giveback,"{""activation"": 0.005, ""family"": ""profit_giveback"", ""giveback"": 0.02}",3230940405.0510607,10000.0,360.729562155955,0.9090822559959568,0.9090822559959568,376,1089,-6.2358539077017605,-490.4872827566986,0.4237810427646915
56,profit_giveback,"{""activation"": 0.01, ""family"": ""profit_giveback"", ""giveback"": 0.005}",13362172563.949852,10000.0,446.6284414768496,0.8877075540949758,0.868685479235752,376,962,-4.09838371760366,-404.588403435804,0.5246940825315548
57,profit_giveback,"{""activation"": 0.01, ""family"": ""profit_giveback"", ""giveback"": 0.0075}",18448614706.303913,10000.0,468.2792332043813,0.8788082858831603,0.8582813013666024,376,1006,-3.208456896422107,-382.93761170827236,0.55012918976296
58,profit_giveback,"{""activation"": 0.01, ""family"": ""profit_giveback"", ""giveback"": 0.01}",19838131063.79395,10000.0,473.2704331168054,0.8557282257505934,0.8312913497446448,376,1050,-0.9004508831654157,-377.94641179584823,0.55599279542614
59,profit_giveback,"{""activation"": 0.01, ""family"": ""profit_giveback"", ""giveback"": 0.015}",96024927094.60292,10000.0,593.1620207475963,0.8245434691287947,0.7948247036378177,376,1109,2.218024779014449,-258.0548241650573,0.6968400875671849
60,profit_giveback,"{""activation"": 0.01, ""family"": ""profit_giveback"", ""giveback"": 0.02}",389230059017.5167,10000.0,720.4084608538728,0.7881996066770985,0.7881996066770985,376,1142,5.852411024184068,-130.8083840587808,0.8463277778857824
61,profit_giveback,"{""activation"": 0.015, ""family"": ""profit_giveback"", ""giveback"": 0.005}",31233973292.343395,10000.0,505.47744256971265,0.9191181917172139,0.9054183350216822,376,1053,-7.239447479827465,-345.739402342941,0.5938292288160504
