idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
51,OR15 entry-0.50% persist-15m slow-30m/-1.25%,107313826955.13776,602.502296006624,0.7437066018085676,0.6954888633154453,10.301711511037158,-248.71454890602968,0.7078129381573139,376,1114,33
52,OR15 entry-0.50% persist-15m slow-30m/-1.50%,70860207880.95238,568.2534895196911,0.8298616697215411,0.819380278477632,1.6862047197398145,-282.9633553929625,0.6675778245177956,376,1152,16
53,OR15 entry-0.50% persist-15m slow-45m/-0.75%,61669354.482060015,186.0282213571744,0.7727140633996746,0.7727140633996746,7.400965351926459,-665.1886235554792,0.21854386748686042,376,866,143
54,OR15 entry-0.50% persist-15m slow-45m/-1.00%,2119530712.5530896,337.9232992588382,0.6478752513743974,0.6478752513743974,19.88484655445418,-513.2935456538155,0.396988500965948,376,982,92
55,OR15 entry-0.50% persist-15m slow-45m/-1.25%,32437891804.688972,508.2413630476564,0.704544401397871,0.704544401397871,14.217931552106823,-342.9754818649972,0.5970762515864084,376,1070,55
56,OR15 entry-0.50% persist-15m slow-45m/-1.50%,282555660487.2229,689.3672500588907,0.7212476300710071,0.7212476300710071,12.547608684793211,-161.84959485376294,0.809860911680653,376,1127,29
57,OR15 entry-0.50% persist-15m slow-60m/-0.75%,133723142.06634997,213.9693815957126,0.6932059461254005,0.6932059461254005,15.351777079353868,-637.2474633169411,0.25136882907629576,376,841,151
58,OR15 entry-0.50% persist-15m slow-60m/-1.00%,311778197.82202,247.66362412328124,0.7272808478891645,0.7227841720437458,11.944286902977474,-603.5532207893724,0.2909524471977465,376,955,106
59,OR15 entry-0.50% persist-15m slow-60m/-1.25%,7375436109.63585,408.87663202376115,0.7731048938441816,0.7731048938441816,7.361882307475764,-442.3402128888925,0.48034368030594765,376,1032,71
60,OR15 entry-0.50% persist-15m slow-60m/-1.50%,416545262290.1541,727.1366585902051,0.6867913902853946,0.6867913902853946,15.993232663354462,-124.08018632244853,0.8542319891059242,376,1111,36
61,OR15 entry-1.00% persist-1m slow-30m/-0.75%,824545714.9474804,290.86060532631967,0.8051330805457547,0.7989421082706109,4.15906363731845,-560.3562395863339,0.34169977610836155,376,1000,85
62,OR15 entry-1.00% persist-1m slow-30m/-1.00%,45842499320.778175,534.1109710515252,0.6358846657661433,0.6214894804171849,21.083905115279588,-317.10587386112843,0.6274675768503292,376,1062,56
63,OR15 entry-1.00% persist-1m slow-30m/-1.25%,168021286523.06622,641.4724323593588,0.7327851369902549,0.6763891567659941,11.393857992868428,-209.74441255329486,0.7535946171567863,376,1119,32
64,OR15 entry-1.00% persist-1m slow-30m/-1.50%,395884266250.88727,722.0848861913684,0.8018986944833092,0.8018986944833092,4.482502243563003,-129.1319587212853,0.848297223565241,376,1152,15
65,OR15 entry-1.00% persist-1m slow-45m/-0.75%,262317957.7912299,240.50653120618142,0.7909180157857614,0.7842754272380097,5.580570113317784,-610.7103137064722,0.28254437473081334,376,959,107
66,OR15 entry-1.00% persist-1m slow-45m/-1.00%,2071046007.789392,336.7046454915594,0.7976328111661353,0.791203553398947,4.909090575280395,-514.5121994210942,0.3955568401916551,376,1012,77
67,OR15 entry-1.00% persist-1m slow-45m/-1.25%,30860961226.40533,504.6020704880884,0.7197903189697715,0.719236863235923,12.693339794916769,-346.61477442456527,0.5928008515149479,376,1073,52
68,OR15 entry-1.00% persist-1m slow-45m/-1.50%,314268223501.4901,699.5436675432657,0.7100722338412335,0.7100722338412335,13.665148307770568,-151.673177369388,0.8218160527768319,376,1132,27
69,OR15 entry-1.00% persist-1m slow-60m/-0.75%,51413146.474160016,179.83117708021993,0.7915571626559201,0.7881202941243888,5.5166554263019085,-671.3856678324337,0.21126364939203363,376,942,116
70,OR15 entry-1.00% persist-1m slow-60m/-1.00%,1196996853.3421504,308.8044873513798,0.7535136887190319,0.745682755056116,9.321002819990731,-542.4123575612739,0.3627800474073881,376,1008,82
71,OR15 entry-1.00% persist-1m slow-60m/-1.25%,17475765222.10896,464.5839695718616,0.8012808678527489,0.7714143287959486,4.544284906619033,-386.63287534079205,0.545788035502909,376,1045,63
72,OR15 entry-1.00% persist-1m slow-60m/-1.50%,357990468236.7232,712.1843133520305,0.6716657799068755,0.6716657799068755,17.505793701206372,-139.03253156062317,0.8366661416634796,376,1117,32
73,OR15 entry-1.00% persist-3m slow-30m/-0.75%,770211179.11526,287.6651915747867,0.8051330768291975,0.7989421044359777,4.159064008974167,-563.5516533378669,0.337945839880912,376,1000,85
74,OR15 entry-1.00% persist-3m slow-30m/-1.00%,44850097511.41477,532.4419452108752,0.6331445720331494,0.6214894804973996,21.357914488578977,-318.7748997017784,0.6255068240167533,376,1062,56
75,OR15 entry-1.00% persist-3m slow-30m/-1.25%,162513648070.9231,638.5024836141056,0.7327815500139779,0.6763848127545697,11.394216690496128,-212.71436129854806,0.7501055546893278,376,1119,32
76,OR15 entry-1.00% persist-3m slow-30m/-1.50%,382709000752.1655,718.7409421524746,0.8019012010496994,0.8019012010496994,4.482251586923979,-132.475902760179,0.8443687956224917,376,1152,15
77,OR15 entry-1.00% persist-3m slow-45m/-0.75%,228330184.05406994,234.86382448466733,0.7974856649461254,0.7910517323055875,4.923805197281384,-616.3530204279863,0.2759153861772643,376,961,107
78,OR15 entry-1.00% persist-3m slow-45m/-1.00%,1857179209.370848,331.01016195779323,0.7976328076225803,0.7912035497428123,4.909090929635895,-520.2066829548604,0.3888670248199322,376,1014,77
79,OR15 entry-1.00% persist-3m slow-45m/-1.25%,29333381296.07628,500.9172082068444,0.7205444437525124,0.7205444437525124,12.617927316642685,-350.29963670580923,0.5884719166456878,376,1075,51
80,OR15 entry-1.00% persist-3m slow-45m/-1.50%,303769614672.3334,696.2789215425362,0.7168363900476662,0.7168363900476662,12.988732687127303,-154.93792337011746,0.8179806658008323,376,1132,27
81,OR15 entry-1.00% persist-3m slow-60m/-0.75%,46557092.22573001,176.50774646577676,0.8263600837075835,0.8234970562621355,2.0363633211355703,-674.7090984468769,0.2073593203901984,376,945,115
82,OR15 entry-1.00% persist-3m slow-60m/-1.00%,1058609388.3979895,302.80073029584315,0.7535136801248677,0.7456827461889131,9.321003679407147,-548.4161146168105,0.3557269009718841,376,1009,82
83,OR15 entry-1.00% persist-3m slow-60m/-1.25%,15078079670.04555,454.63932328741635,0.8012808678527489,0.7714143287959486,4.544284906619033,-396.5775216252373,0.534105176612275,376,1046,63
84,OR15 entry-1.00% persist-3m slow-60m/-1.50%,345958523221.3715,708.8474778986214,0.675358529217444,0.675358529217444,17.13651877014952,-142.36936701403226,0.8327460648072099,376,1117,32
85,OR15 entry-1.00% persist-5m slow-30m/-0.75%,801707149.2367003,289.5407272300022,0.8051330830868404,0.7989421108924274,4.159063383209882,-561.6761176826515,0.3401491981279024,376,1003,83
86,OR15 entry-1.00% persist-5m slow-30m/-1.00%,49799493484.864204,540.4647741902157,0.6331445719096891,0.621489480370017,21.357914500925013,-310.7520707224379,0.6349319534973191,376,1064,55
87,OR15 entry-1.00% persist-5m slow-30m/-1.25%,181815432787.50266,648.5510987809223,0.7327779722552092,0.6763804799060187,11.394574466372998,-202.66574613173134,0.7619105550565937,376,1121,31
88,OR15 entry-1.00% persist-5m slow-30m/-1.50%,376989351724.14734,717.2576519202272,0.8018961756966816,0.8018961756966816,4.482754122225763,-133.95919299242644,0.8426262428979863,376,1152,15
89,OR15 entry-1.00% persist-5m slow-45m/-0.75%,203550396.10735,230.26321078795723,0.8079699035255951,0.8018690578479613,3.875381339334416,-620.9536341246965,0.2705106368185011,376,961,107
90,OR15 entry-1.00% persist-5m slow-45m/-1.00%,1689989238.9447694,326.1414929940063,0.7976328061530047,0.7912035482265479,4.909091076593453,-525.0753519186474,0.38314736714059366,376,1014,77
91,OR15 entry-1.00% persist-5m slow-45m/-1.25%,28913029967.185745,499.8736300588255,0.7205444437525124,0.7205444437525124,12.617927316642685,-351.34321485382816,0.5872459327448099,376,1075,51
