configuration,idea_id,kind,description,final_balance,cagr_percent,closed_trade_drawdown,daily_equity_drawdown,closed_dd_improvement_pp,daily_dd_improvement_pp,cagr_change_pp,cagr_retention,trades,weeks,days_in_position
leverage_override,96,single,30m <= -2.300%,1608389112.734029,323.6094197328569,0.9694763662000249,0.9733583445934233,0.0,0.0,-56.76487002044928,0.8507657548114925,433,433,1346
leverage_override,97,single,30m <= -2.400%,1140170785.1557488,306.41709004407545,0.9694763662000249,0.9733583445934233,0.0,0.0,-73.95719970923074,0.8055673012043056,433,433,1350
leverage_override,98,single,30m <= -2.500%,2586911283.8098984,348.5590439027357,0.9694763662000249,0.9733583445934233,0.0,0.0,-31.815245850570477,0.9163580538758168,433,433,1352
leverage_override,99,single,30m <= -2.600%,2586911283.8098984,348.5590439027357,0.9694763662000249,0.9733583445934233,0.0,0.0,-31.815245850570477,0.9163580538758168,433,433,1352
leverage_override,100,single,30m <= -2.700%,2586911283.8098984,348.5590439027357,0.9694763662000249,0.9733583445934233,0.0,0.0,-31.815245850570477,0.9163580538758168,433,433,1352
leverage_override,101,single,60m <= -1.000%,5943159.281460003,115.80105319425743,0.9190763709409784,0.9207722549711104,5.039999525904648,5.258608962231293,-264.5732365590487,0.3044397487258165,433,433,982
leverage_override,102,single,60m <= -1.120%,49245010.01022001,178.38303337431114,0.8228289279581197,0.8228289279581197,14.664743824190518,15.052941663530362,-201.99125637899505,0.468967115232742,433,433,1056
leverage_override,103,single,60m <= -1.240%,70160207.31947002,190.5060082149534,0.843076644534878,0.843076644534878,12.63997216651469,13.028170005854534,-189.8682815383528,0.5008382883567317,433,433,1116
leverage_override,104,single,60m <= -1.360%,286481193.47312015,244.13890979095112,0.9238953850927542,0.9239831410092896,4.558098110727071,4.937520358413372,-136.23537996235507,0.6418386215043312,433,433,1158
leverage_override,105,single,60m <= -1.480%,4556728460.076052,380.20651004274646,0.9229636259333773,0.9229636259333773,4.651274026664753,5.039471866004597,-0.16777971055972785,0.9995589089087263,433,433,1211
leverage_override,106,single,60m <= -1.600%,1381273064.597841,315.91472845698877,0.9028327340617773,0.899898614810435,6.664363213824753,7.345972978298832,-64.45956129631742,0.8305364925212926,433,433,1259
leverage_override,107,single,60m <= -1.720%,644346632.2113004,279.42439695641076,0.9749069136111758,0.9749069136111758,-0.5430547411150899,-0.15485690177524658,-100.94989279689543,0.7346037954816372,433,433,1283
leverage_override,108,single,60m <= -1.840%,294882550.08109987,245.33884683190718,0.9831986966242815,0.9831986966242815,-1.3722330424256635,-0.9840352030858202,-135.035442921399,0.644993243342033,433,433,1306
leverage_override,109,single,60m <= -1.960%,1560401085.4817605,322.06706838529897,0.9840139161241479,0.986009528320643,-1.4537549924123039,-1.265118372721974,-58.30722136800722,0.8467109293695357,433,433,1318
leverage_override,110,single,60m <= -2.080%,606108791.6726102,276.63940481051606,0.9878490808862248,0.9894988015636372,-1.8372714686199942,-1.6140456970213934,-103.73488494279013,0.7272820804737672,433,433,1327
leverage_override,111,single,60m <= -2.200%,317377218.0758501,248.4096042484587,0.9878490808862248,0.9894988015636372,-1.8372714686199942,-1.6140456970213934,-131.9646855048475,0.6530662322355333,433,433,1329
leverage_override,112,single,60m <= -2.320%,170888578.81617007,223.3799216113588,0.9878490808862248,0.9894988015636372,-1.8372714686199942,-1.6140456970213934,-156.99436814194738,0.5872634603044098,433,433,1334
leverage_override,113,single,60m <= -2.440%,629551284.4344003,278.36449679075355,0.9901997685449483,0.991346918714314,-2.0723402344923425,-1.7988574120890721,-102.00979296255264,0.7318173291136169,433,433,1338
