idea_id,family,description,final_balance,deposited,cagr_percent,daily_drawdown,closed_drawdown,trades,days_in_position,dd_improvement_pp,cagr_change_pp,cagr_retention
32,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.01, ""minimum_minutes"": 30, ""retracement"": 0.0075}",1543419.0385399996,10000.0,83.46037014115937,0.6621994225979051,0.6621994225979051,376,698,18.45242943210341,-767.7564747714943,0.09804830653900362
33,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.01, ""minimum_minutes"": 30, ""retracement"": 0.01}",5133466.50222,10000.0,112.02833458912723,0.7591308868021566,0.7591308868021566,376,740,8.759283011678265,-739.1885103235264,0.13160963068185386
34,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.01, ""minimum_minutes"": 30, ""retracement"": 0.015}",152581260.46440998,10000.0,218.99718332888037,0.7995737287113817,0.793206134395048,376,956,4.714998820755756,-632.2196615837732,0.2572754341478668
35,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.01, ""minimum_minutes"": 30, ""retracement"": 0.02}",4602555702.042266,10000.0,380.78552859230524,0.7514483137533372,0.7068527345008624,376,1073,9.527540316560202,-470.4313163203484,0.4473425671356151
36,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.015, ""minimum_minutes"": 30, ""retracement"": 0.005}",59609455.96866998,10000.0,184.86044304527215,0.7896991539136381,0.7896991539136381,376,919,5.7024563005301125,-666.3564018673815,0.217171974626796
37,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.015, ""minimum_minutes"": 30, ""retracement"": 0.0075}",113412787.67063999,10000.0,207.80221337017815,0.7609365002467562,0.7549041223267821,376,930,8.578721667218304,-643.4146315424755,0.2441237090315118
38,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.015, ""minimum_minutes"": 30, ""retracement"": 0.01}",185249771.86464992,10000.0,226.53760880238573,0.8225308912076787,0.8180691579072139,376,938,2.419282571126047,-624.6792361102679,0.2661338414016367
39,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.015, ""minimum_minutes"": 30, ""retracement"": 0.015}",150932263.14975014,10000.0,218.58003948883425,0.8008324995882283,0.7945048967472109,376,956,4.589121733071089,-632.6368054238194,0.2567853782443221
40,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.015, ""minimum_minutes"": 30, ""retracement"": 0.02}",4602555702.042266,10000.0,380.78552859230524,0.7514483137533372,0.7068527345008624,376,1073,9.527540316560202,-470.4313163203484,0.4473425671356151
41,range_expansion_reversal,"{""family"": ""range_expansion_reversal"", ""minimum_expansion"": 0.02, ""minimum_minutes"": 30, ""retracement"": 0.005}",808160436.2762102,10000.0,289.9169911790113,0.7230933070292255,0.7142959099964963,376,1042,12.363040988971374,-561.2998537336423,0.34059122879406917
