idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
42,OR5 entry-1.00% persist-1m slow-15m/-1.00%,296915381332.68146,694.0934938595469,0.758559964588903,0.7576375459201729,8.816375233003626,-157.12335105310672,0.8154132498761468,376,1130,28
43,OR5 entry-1.00% persist-1m slow-15m/-1.25%,500183102226.03296,745.5647040885494,0.8169499040753387,0.8162505634481465,2.977381284360048,-105.65214082410421,0.8758810502217615,376,1150,16
44,OR5 entry-1.00% persist-1m slow-15m/-1.50%,253161375656.16638,678.994102202913,0.8018882610124686,0.8018882610124686,4.483545590647065,-172.2227427097406,0.7976746539509413,376,1167,6
45,OR5 entry-1.00% persist-1m slow-75m/-0.75%,103214626.37964001,204.3294378794516,0.763772495762192,0.7556574507844234,8.295122115674724,-646.8874070332021,0.2400439313444491,376,935,118
46,OR5 entry-1.00% persist-1m slow-75m/-1.00%,292404352.5496202,244.98805467819986,0.7608202154986226,0.753221412075394,8.590350142031667,-606.2287902344538,0.28780921822962624,376,985,95
47,OR5 entry-1.00% persist-1m slow-75m/-1.25%,2755086844.2382684,351.9741741678878,0.7843265118222446,0.7774745094940322,6.239720509669466,-499.24267074476586,0.4134953111789101,376,1029,70
48,OR5 entry-1.00% persist-1m slow-75m/-1.50%,239822234509.85245,673.9328517754499,0.7280218228900319,0.652942655558237,11.87018940289073,-177.28399313720377,0.7917287537285572,376,1077,45
49,OR5 entry-1.00% persist-3m slow-15m/-0.75%,8540644716.827012,417.9451422769707,0.633129208117889,0.6288983768706791,21.359450880105022,-433.2717026356829,0.49099726441604613,376,1064,56
50,OR5 entry-1.00% persist-3m slow-15m/-1.00%,284012891119.99396,689.8563834756442,0.7719630174997605,0.7710918050288836,7.476069941917873,-161.36046143700946,0.8104355401312962,376,1130,28
51,OR5 entry-1.00% persist-3m slow-15m/-1.25%,445398163102.5888,733.8345746057213,0.816948989342272,0.8162496452203534,2.9774727576667215,-117.38227030693236,0.8621006257001677,376,1150,16
52,OR5 entry-1.00% persist-3m slow-15m/-1.50%,369189902447.16315,715.2027743792887,0.8018814713425398,0.8018814713425398,4.484224557639937,-136.01407053336493,0.8402121958156011,376,1168,5
53,OR5 entry-1.00% persist-3m slow-75m/-0.75%,88657953.61348002,198.80871291458573,0.7724358862288482,0.7646108042072407,7.4287830690091035,-652.4081319980679,0.23355824559015417,376,935,118
54,OR5 entry-1.00% persist-3m slow-75m/-1.00%,273416050.54792,242.2098959326049,0.7608201819894208,0.7532213775015963,8.590353492951841,-609.0069489800487,0.284545468502164,376,985,95
55,OR5 entry-1.00% persist-3m slow-75m/-1.25%,2581280496.8245473,348.4413564368647,0.7843265164387719,0.7774745142572278,6.2397200480167285,-502.77548847578896,0.40934499654153284,376,1029,70
56,OR5 entry-1.00% persist-3m slow-75m/-1.50%,226996124665.14175,668.8270959091107,0.7280210757518698,0.6529420305460697,11.870264116706942,-182.389749003543,0.7857305690158674,376,1077,45
57,OR5 entry-1.00% persist-5m slow-15m/-0.75%,12382927576.965948,441.6413560687749,0.6289994188746153,0.6270978084569283,21.77242980443239,-409.57548884387876,0.5188353105419258,376,1067,54
58,OR5 entry-1.00% persist-5m slow-15m/-1.00%,330467335202.24945,704.3976148354097,0.7950080007002361,0.7942248313026156,5.171571621870308,-146.8192300772439,0.8275184156014799,376,1131,27
59,OR5 entry-1.00% persist-5m slow-15m/-1.25%,1022482809380.1406,821.5973611337388,0.6775964496145033,0.657620679438168,16.912726730443595,-29.619483778914855,0.9652033627436565,376,1151,15
60,OR5 entry-1.00% persist-5m slow-15m/-1.50%,388639897162.7751,720.2585643177403,0.8018876565633879,0.8018876565633879,4.483606035555132,-130.9582805949134,0.846151681116753,376,1168,5
61,OR5 entry-1.00% persist-5m slow-75m/-0.75%,83512631.14483002,196.66507865603674,0.7726163298375477,0.7648164392558416,7.410738708139153,-654.5517662566169,0.23103992811164026,376,935,118
62,OR5 entry-1.00% persist-5m slow-75m/-1.00%,259304767.65505987,240.03312367963136,0.7608202282460748,0.7532214252278361,8.590348867286446,-611.1837212330223,0.28198822087955977,376,985,95
63,OR5 entry-1.00% persist-5m slow-75m/-1.25%,2363282769.2552567,343.7017419349229,0.7843265174059026,0.7774745152550845,6.239719951303657,-507.51510297773075,0.4037769505961684,376,1029,70
64,OR5 entry-1.00% persist-5m slow-75m/-1.50%,222752965896.57397,667.0820608959326,0.7280200227716963,0.6529404061953672,11.87036941472429,-184.13478401672103,0.7836805214591168,376,1077,45
65,OR5 entry-1.00% persist-10m slow-15m/-0.75%,17542778949.99727,464.8442441634534,0.6289994196400523,0.6239728443950574,21.772429727888685,-386.3726007492002,0.5460938031732122,376,1074,50
66,OR5 entry-1.00% persist-10m slow-15m/-1.00%,382615916351.5161,718.7169588973707,0.799873882646474,0.7991093032906391,4.684983427246525,-132.49988601528298,0.8443406203634525,376,1134,24
67,OR5 entry-1.00% persist-10m slow-15m/-1.25%,1188975233647.521,838.4927147321737,0.6775955795371492,0.6576206855089229,16.912813738179,-12.72413018047996,0.9850518346100333,376,1153,13
68,OR5 entry-1.00% persist-10m slow-15m/-1.50%,687592647830.7329,778.5965111692851,0.8018924764805317,0.8018924764805317,4.483124043840747,-72.62033374336852,0.9146864466118262,376,1172,3
69,OR5 entry-1.00% persist-10m slow-75m/-0.75%,100752361.69382007,203.44585840761528,0.7469318264120174,0.7469318264120174,9.979189050692183,-647.7709865050383,0.23900591209340033,376,938,117
70,OR5 entry-1.00% persist-10m slow-75m/-1.00%,300779950.6153398,246.16331676171,0.7608202353025265,0.7532214325084731,8.59034816164127,-605.0535281509436,0.28918990294061875,376,987,93
71,OR5 entry-1.00% persist-10m slow-75m/-1.25%,2206268884.759512,340.0435454107199,0.7843265095746078,0.7774745071749875,6.23972073443314,-511.17329950193374,0.39947934235912935,376,1030,69
72,OR5 entry-1.00% persist-10m slow-75m/-1.50%,421890076508.24603,728.4075737306466,0.7280208244350412,0.6529415827189586,11.870289248389799,-122.80927118200702,0.8557250459551128,376,1080,43
73,OR5 entry-1.00% persist-15m slow-15m/-0.75%,89349334148.3154,587.1735334643545,0.632831834422116,0.6211668071318279,21.389188249682324,-264.04331144829916,0.6898048798888683,376,1079,46
74,OR5 entry-1.00% persist-15m slow-15m/-1.00%,1127267833189.7065,832.4888507671533,0.728516066362859,0.6988470779308273,11.820765055608017,-18.72799414550036,0.9779985625784672,376,1144,18
75,OR5 entry-1.00% persist-15m slow-15m/-1.25%,1163713512828.9949,836.0687766368108,0.7907238520773837,0.746555899117286,5.599986484155551,-15.148068275842888,0.982204219328628,376,1165,7
76,OR5 entry-1.00% persist-15m slow-15m/-1.50%,1771962973320.3826,884.6863172279243,0.8019007229640804,0.8019007229640804,4.482299395485878,33.46947231527065,1.0393195605976349,376,1174,1
77,OR5 entry-1.00% persist-15m slow-75m/-0.75%,128678792.39288992,212.51890486506088,0.7460394578907954,0.7460394578907954,10.068425902814383,-638.6979400475927,0.2496648252853457,376,941,116
78,OR5 entry-1.00% persist-15m slow-75m/-1.00%,360693793.8365504,253.81898566592068,0.7608202402104386,0.7532214375723109,8.590347670850063,-597.397859246733,0.2981836968839191,376,988,92
79,OR5 entry-1.00% persist-15m slow-75m/-1.25%,7689461664.516482,411.4381766215656,0.7843265179250611,0.7774745157907369,6.239719899387808,-439.778668291088,0.4833529541626784,376,1033,67
80,OR5 entry-1.00% persist-15m slow-75m/-1.50%,455856529796.5386,736.1683534511333,0.7280199235937234,0.6529404285574321,11.870379332521585,-115.04849146152037,0.8648423229061851,376,1080,43
81,OR5 entry-1.50% persist-1m slow-15m/-0.75%,18155834254.399952,467.18553393574905,0.7264804953408899,0.7177907101541678,12.024322157804935,-384.0313109769046,0.548844324131871,376,1100,41
82,OR5 entry-1.50% persist-1m slow-15m/-1.00%,143420674720.16614,627.470972888183,0.8396188813773791,0.8081936834854768,0.7104835541560162,-223.7458720244706,0.7371458596458698,376,1146,19
83,OR5 entry-1.50% persist-1m slow-15m/-1.25%,673475814683.2653,776.4044284415359,0.8451293480186227,0.8162515487827636,0.15943689003165007,-74.81241647111779,0.9121112124152165,376,1162,9
84,OR5 entry-1.50% persist-1m slow-15m/-1.50%,650001645361.7988,772.66820068256,0.8018870360308127,0.8018870360308127,4.483668088812653,-78.5486442300936,0.9077219339589623,376,1171,3
85,OR5 entry-1.50% persist-1m slow-75m/-0.75%,336135235.66138977,250.82718980861065,0.8030670033877634,0.7968103913085971,4.365671353117584,-600.389655104043,0.29466896867430875,376,1029,81
86,OR5 entry-1.50% persist-1m slow-75m/-1.00%,1676349530.4983106,325.72584230543714,0.8315749230627265,0.8262240149420567,1.5148793856212706,-525.4910026072165,0.38265906537465316,376,1055,65
87,OR5 entry-1.50% persist-1m slow-75m/-1.25%,15896057792.889814,458.179078412034,0.7807517006952979,0.7737861256958605,6.597201622364135,-393.0377665006196,0.5382636412218198,376,1084,48
88,OR5 entry-1.50% persist-1m slow-75m/-1.50%,108230316488.25758,603.222077978561,0.6567369402882792,0.6567369402882792,18.998677663065997,-247.9947669340927,0.7086585299430485,376,1114,33
89,OR5 entry-1.50% persist-3m slow-15m/-0.75%,27193998596.123512,495.46201806214265,0.6556498108818722,0.6024554787565379,19.107390603706698,-355.754826850511,0.5820632204629171,376,1101,40
90,OR5 entry-1.50% persist-3m slow-15m/-1.00%,137361317183.12502,623.6991695133586,0.84851419454292,0.8188340627276616,-0.17904776239807685,-227.51767539929506,0.7327147873552227,376,1146,19
91,OR5 entry-1.50% persist-3m slow-15m/-1.25%,599785091862.996,764.2594758781227,0.8451308074796366,0.816251995982582,0.159290943930257,-86.95736903453098,0.8978434583922573,376,1162,9
92,OR5 entry-1.50% persist-3m slow-15m/-1.50%,947735909868.7145,813.2108406637535,0.8019034004535686,0.8019034004535686,4.482031646537066,-38.006004248900126,0.9553509725799657,376,1172,2
93,OR5 entry-1.50% persist-3m slow-75m/-0.75%,306921231.9596198,247.00690459605582,0.8061849616912833,0.8000274079513477,4.053875522765593,-604.2099403165978,0.2901809404645911,376,1029,81
94,OR5 entry-1.50% persist-3m slow-75m/-1.00%,1525974949.0498004,320.9346873023405,0.8315749212947606,0.826224013117922,1.514879562417859,-530.2821576103131,0.3770304702267408,376,1055,65
95,OR5 entry-1.50% persist-3m slow-75m/-1.25%,14878902568.018883,453.751865618033,0.7807517008052498,0.7737861258093056,6.597201611368941,-397.46497929462066,0.5330626012982557,376,1084,48
96,OR5 entry-1.50% persist-3m slow-75m/-1.50%,102472000375.93323,598.6074688839346,0.6567369480009155,0.6567369480009155,18.99867689180237,-252.609376028719,0.703237338947821,376,1114,33
97,OR5 entry-1.50% persist-5m slow-15m/-0.75%,28615010097.918163,499.1256408756229,0.6556461441251437,0.602421494536018,19.107757279379555,-352.09120403703076,0.5863672034437241,376,1105,38
98,OR5 entry-1.50% persist-5m slow-15m/-1.00%,160308806256.58713,637.288669488154,0.863827490682507,0.8371495155868788,-1.7103773763567753,-213.9281754244996,0.7486795794713725,376,1147,18
